Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;09/2013;324.917.380;1.169.073;11.676.394;23.854.677;26.084.294;7.287.282;1.548.676;1;71.620.396;32.314;1.821.627;2.367.183;6.889.607;7.970.421;19.432.878;3.029.572;41.543.602;114.648;2.576.808;1.053.669;647.935;0;0;0;4.393.060;568.012;12.119.558;3.840.873;1.193.066;11.428;0;3;17.732.938;67.658;4.943.272;8.223.631;363.911;60.108;824;0;13.659.405;347.739;1.984.902;1.125.051;1.685.563;939.890;2.273.234;53.691;8.410.071;348.969;6.099.729;14.718.743;28.616.542;11.089.653;12.159.231;3.962.619;76.995.487;53.252;4.415.961;17.338.184;13.250.102;1.975.845;4.907.782;46.443;41.987.571;421;74.184;717.467;1.734.384;293.384;13.528;67;2.833.436;45.741.413
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;09/2013;5.359.136;8.835;401.605;767.567;867.431;251.177;38.734;0;2.335.348;1;0;0;0;0;0;0;1;0;8.522;0;100;0;0;0;8.622;0;0;0;0;0;0;0;0;0;602.697;462.934;301.111;70.221;0;0;1.436.963;6;14.723;10.631;48.933;14.490;19.350;0;108.132;0;51.219;150.091;507.561;125.966;110.398;0;945.236;0;6.263;20.743;12.342;0;0;0;39.349;0;0;0;0;0;0;0;0;485.485
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;09/2013;5.200.254;0;3.266;4.460;6.350;1.718;5.740;0;21.534;20;4.642;13.367;28.188;10.801;47;0;57.065;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.476;303.034;1.214.567;263.149;26.574;5.693;0;1.815.492;31;4.939;14.645;36.463;27.172;19.756;0;103.006;0;648.512;1.314.574;1.041.594;161.222;37.214;0;3.203.117;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;09/2013;4.470.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.542;86.544;180.979;107.358;23.514;0;430.937;0;282.987;216.472;249.992;169.217;12.173;0;930.842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.108.613
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;09/2013;4.317.581;333;512.330;666.272;159.364;14.694;0;0;1.352.993;2.135;134.773;308.754;266.163;13.835;15;0;725.675;0;87.488;84.490;0;0;0;0;171.979;0;424.559;242.135;0;0;0;0;666.694;0;81.787;85.049;0;0;0;0;166.836;0;2.083;5.377;10.866;7.665;3.410;0;29.402;571;91.410;378.646;489.972;158.913;80.944;0;1.200.455;0;637;493;2.004;413;0;0;3.547;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;09/2013;4.165.813;71.872;356.506;697.221;516.083;23.891;1.229;0;1.666.802;221;1.479;2.632;2.558;239;1;0;7.130;140.022;767.235;363.963;6.848;0;0;0;1.278.068;11.300;147.065;10.402;1.175;108;0;0;170.051;7.559;292.732;264.482;4.051;0;0;0;568.825;38.553;20.577;80.131;19.226;4.357;0;0;162.845;1.037;32.553;84.520;141.904;40.820;10.109;0;310.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.150
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;09/2013;4.037.062;78.514;466.688;787.707;550.271;71.445;8.676;0;1.963.300;915;11.483;23.998;19.632;1.017;0;0;57.046;61.855;740.551;178.555;0;0;0;0;980.961;9.444;170.810;6.710;0;0;0;0;186.964;0;46.391;23.946;0;0;0;0;70.337;27.986;38.838;81.249;243.163;85.360;22.471;97;499.165;0;487;70;0;0;0;0;557;0;13.486;10.596;647;1.785;199.147;0;225.661;0;12.557;20.467;19.457;590;0;0;53.072;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;09/2013;3.687.425;7.673;28.925;54.769;121.671;43.636;0;0;256.674;0;0;0;0;0;0;0;0;0;10.093;0;20.183;0;0;0;30.276;0;0;0;0;0;0;0;0;0;558.683;871.086;588.514;471.370;141.313;0;2.630.964;0;14.772;48.198;40.399;120.756;3.048;0;227.173;0;3.468;7.323;24.982;12.031;0;0;47.804;0;8.517;22.258;50.864;48.021;41.995;0;171.654;0;0;0;0;0;0;0;0;322.880
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;09/2013;3.468.516;4.227;2.990;4.836;2.484;8;0;0;14.544;6.807;55.650;125.447;153.186;16.361;8;0;357.459;0;0;0;0;0;0;0;0;0;212.605;171.728;0;0;0;0;384.333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.482;206.414;598.786;1.261.858;614.360;13.280;0;2.712.180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;09/2013;3.460.259;6.414;112.115;210.393;354.038;49.944;108.007;0;840.911;1.138;20.426;56.978;152.891;125.709;90.771;0;447.914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;624;1.520;1.715;541;20;0;4.421;4.640;79.191;240.392;632.734;452.902;625.185;65;2.035.108;17;22.078;31.599;26.486;19.200;32.524;0;131.904;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;09/2013;3.379.192;8.226;25.092;55.799;109.476;120.127;0;0;318.722;6.917;60.592;153.865;207.544;42.688;4.435;0;476.040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.933;228.981;635.037;1.142.751;424.719;125.010;0;2.584.431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PANAMERICANO;31.323;b1;C;2;;199;SAO PAULO;SP;09/2013;3.248.810;21.827;191.577;636.955;316.046;36.125;0;0;1.202.529;91.931;391.138;340.035;330.773;72.674;11.544;4.431;1.242.527;542;0;0;0;0;0;0;542;0;0;0;0;23.189;0;0;23.189;16.036;108.399;403.719;177.259;24.306;0;0;729.719;9.164;526;35.743;0;4.871;0;0;50.304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;09/2013;2.751.351;20.357;334.846;559.317;437.130;78.211;8.425;0;1.438.286;3.773;6.986;23.362;11.927;0;0;0;46.049;3.214;39.458;20.448;0;0;0;0;63.120;904;150.656;7.579;0;0;0;0;159.140;7.587;187.694;186.169;2.595;1.737;0;0;385.782;7.440;62.804;70.093;60.306;24.811;26.321;9.011;260.787;458;24.673;75.677;158.400;32.896;4.947;0;297.050;0;2.134;375;125;0;0;0;2.634;0;0;0;0;0;0;0;0;98.504
BANCO CNH CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;09/2013;2.684.187;0;249.581;148.559;0;0;0;0;398.140;6.532;20.453;57.885;62.428;14.357;0;0;161.654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299;761.902;398.062;0;0;0;0;1.160.263;10.346;160.065;206.959;376.285;126.786;55;0;880.495;301;8.868;20.639;34.526;14.358;4.943;0;83.635;0;0;0;0;0;0;0;0;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;09/2013;2.622.241;0;74.172;39.609;13.696;0;0;0;127.477;0;0;0;0;0;0;0;0;0;26.560;60.187;0;0;0;0;86.747;0;254.638;241.134;25.732;0;0;0;521.504;0;191.615;465.512;0;0;569.133;0;1.226.260;0;67.892;472;0;0;0;0;68.365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;591.889
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;09/2013;2.567.925;0;0;0;0;0;0;0;0;5.327;357.935;750.316;1.063.409;220.013;31.554;0;2.428.554;0;0;0;0;0;0;0;0;0;21.404;0;0;0;0;0;21.404;0;0;0;0;0;0;0;0;0;9.811;29.431;66.117;12.608;0;0;117.967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;09/2013;2.307.879;0;0;0;0;0;0;0;0;666;25.584;65.565;88.846;19.116;0;0;199.778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.475;65.325;280.450;717.686;391.165;520.233;1.763;1.979.096;1.081;1.754;9.283;38.262;42.883;35.742;0;129.005;0;0;0;0;0;0;0;0;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;09/2013;1.923.339;0;413.892;357.486;375.318;48.930;8.714;0;1.204.340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.830;92.142;137.303;0;8.289;5.526;285.091;0;1.145;3.312;5.867;1.813;231;0;12.368;0;1.687;9.035;38.043;32.664;99.006;33.345;213.781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207.759
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;09/2013;1.832.141;0;0;0;0;0;0;0;0;3.040;341.765;1.343.261;132.557;11.505;12;0;1.832.141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;09/2013;1.814.322;8.598;72.810;178.699;211.331;46.521;3.061;0;521.020;1.201;15.670;36.610;39.956;4.324;631;0;98.392;13.986;227.488;90.616;11;0;0;0;332.101;6.718;119.200;89.393;58;0;0;0;215.369;32;85.978;141.666;2.922;0;0;0;230.598;13.267;12.654;29.817;69.046;53.968;49.988;0;228.741;196;9.765;32.685;69.932;33.256;18.575;0;164.410;0;9.108;6.333;1.356;697;6.198;0;23.692;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;09/2013;1.809.336;29.125;139.477;214.071;179.799;16.979;13.202;0;592.652;206;4.872;8.649;4.632;51;0;0;18.411;29.488;731.903;12.007;0;0;0;0;773.399;6.647;148.807;17.762;7.457;0;0;0;180.672;871;120.721;97.401;4.347;0;0;0;223.340;313;609;0;0;0;0;0;922;187;1.024;1.099;74;0;0;0;2.384;0;4.990;12.566;0;0;0;0;17.556;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;09/2013;1.723.109;280;218;603;924;123;0;0;2.148;526;1.079;1.743;3.208;439;0;0;6.995;0;0;0;0;0;0;0;0;0;220.525;0;0;0;0;0;220.525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.828;115.152;336.013;726.752;304.252;4.441;0;1.493.440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;09/2013;1.575.355;0;56.298;32.266;8.073;4.000;0;0;100.637;10;23.248;100.328;182.616;23.461;0;0;329.663;0;149.392;0;0;0;0;0;149.392;0;14.347;7.905;7.191;0;0;0;29.443;0;255.116;579.012;0;0;0;0;834.129;0;12.767;7.089;1.528;0;0;0;21.385;0;4.003;9.177;72.280;10.750;4.479;0;100.689;0;972;9.046;0;0;0;0;10.017;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;09/2013;1.561.931;13.142;63.064;137.761;145.420;24.200;545;42.140;426.272;0;0;4.761;185.134;0;0;0;189.895;3.278;7.890;21.340;114;0;0;0;32.622;32;1.204;9;0;0;0;0;1.246;1.706;5.801;16.320;0;0;0;0;23.827;26.013;410;1.003;2.082;203.239;737;0;233.484;1.610;13.889;114.751;111.626;93.367;196.775;59.009;591.026;177;23.683;25.213;7.672;480;6.334;0;63.558;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;09/2013;1.528.830;0;183.778;207.360;2.001;0;0;0;393.138;0;0;0;0;0;0;0;0;0;758;125.748;0;0;0;0;126.506;0;688;1.931;1.494;0;0;0;4.113;0;228.610;409.340;15.405;0;0;0;653.354;0;3.023;4.688;136.213;0;0;0;143.924;0;0;0;40.461;0;0;0;40.461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167.333
BRB;31.976;b1;C;1;;199;BRASILIA;DF;09/2013;1.503.937;28.314;223.757;281.869;365.323;28.492;0;0;927.755;2.050;2.377;5.244;7.858;177;0;0;17.707;7.623;15.412;26.988;0;0;0;0;50.023;12.039;66.805;5.885;0;0;0;0;84.730;0;0;453;0;0;0;0;453;4.784;43.857;27.103;30.008;19.977;24.571;1.471;151.770;407;12.960;23.031;154.698;41.443;9.958;188;242.685;0;7.900;7.892;3.520;1.757;70;0;21.138;39;1.660;2.306;2.618;1.021;32;0;7.676;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;09/2013;1.398.308;0;0;0;0;0;0;0;0;7.546;67.146;161.489;176.093;27.929;34;0;440.238;0;0;0;0;0;0;0;0;841;130.885;72.100;1.593;0;282;0;205.701;0;0;0;0;0;0;0;0;780;1.275;4.412;3.103;163;0;0;9.732;6.139;49.541;131.604;217.341;59.806;66;0;464.497;2.572;24.171;48.764;108.059;67.063;27.512;0;278.141;0;0;0;0;0;0;0;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;09/2013;1.369.556;0;344;1.051;701;0;0;0;2.096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.895;301.879;1.016.968;0;0;0;0;1.345.743;0;0;0;0;0;0;0;0;0;4;21.713;0;0;0;0;21.717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;09/2013;1.368.561;50.362;265.123;566.946;284.547;27.942;834;0;1.195.756;3.370;5.214;10.780;21.142;10.494;4.249;0;55.250;19;4.036;106;0;0;0;0;4.161;0;17.749;13.616;7.190;0;0;0;38.555;0;0;0;0;0;0;0;0;23.528;19.431;544;0;0;0;0;43.503;858;4.536;8.109;9.523;7.673;639;0;31.337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;09/2013;1.233.162;0;42.341;138.564;43.962;11.143;0;0;236.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.933;120.933;0;15.746;0;0;0;0;0;15.746;0;218.923;404.359;0;0;0;0;623.282;0;183.067;0;0;0;0;102;183.169;0;375;0;53.648;0;0;0;54.023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;09/2013;1.229.411;0;931;971;5.696;4.240;482;0;12.319;185;748.756;98.160;52.919;31.662;599;0;932.281;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;438;14.841;5.453;29.133;11.331;0;0;61.196;0;0;0;0;0;0;0;0;780;10.922;48.418;91.111;48.536;23.838;0;223.604;0;0;0;0;0;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;09/2013;1.222.260;0;0;0;0;0;0;0;0;7.144;141.599;354.670;600.291;113.585;146;4.825;1.222.260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;09/2013;1.212.173;0;206.852;202.592;0;0;0;0;409.444;0;0;0;0;0;0;0;0;0;42.647;30.087;0;0;0;0;72.734;0;0;0;0;0;0;0;0;0;119.981;307.351;51.438;1.574;0;0;480.344;0;2.232;4.077;179.850;167;0;0;186.327;0;7.666;19.425;33.645;1.562;1.027;0;63.324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;09/2013;1.103.494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.796;639.318;0;0;0;0;703.114;0;80.512;116.892;202.975;0;0;0;400.380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;09/2013;1.086.993;7.604;679;1.619;475;0;0;0;10.377;3.941;682.341;187.669;177.509;11.610;35;0;1.063.105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.470;21;20;0;0;0;13.511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;09/2013;1.025.783;28.608;150.194;174.061;172.704;24.295;80;0;549.943;1;345;331;0;0;0;0;677;973;188.807;0;0;0;0;0;189.780;37;72.019;274;398;0;0;0;72.727;0;47.875;119.991;0;0;0;0;167.866;40;4.162;2.380;11;0;0;0;6.593;124;3.194;6.378;26.694;602;1.204;0;38.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;09/2013;1.016.058;22.894;114.011;282.258;124.608;5.544;0;0;549.314;0;4.601;406;0;0;0;0;5.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;82.787;308.268;46.404;0;0;0;437.608;6.703;424;697;102;78;15;0;8.018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.112
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;09/2013;941.137;15.675;127.778;208.325;136.013;11.789;3;0;499.583;0;0;0;0;0;0;0;0;2;51.279;116.840;1.628;0;0;0;169.749;3.266;139.698;17.612;47;0;0;0;160.622;116;3.477;5.888;4.544;59;0;0;14.083;5.241;44.120;1.786;884;87;0;0;52.119;88;3.332;15.207;22.148;4.206;0;0;44.981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;09/2013;893.685;0;487;323;0;0;0;0;810;0;0;0;0;0;0;0;0;0;23.193;57.425;0;0;0;0;80.618;0;0;0;0;0;0;0;0;0;202.729;339.485;0;0;0;0;542.214;0;183.887;86.157;0;0;0;0;270.043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;09/2013;893.585;2.192;1.697;3.680;3.904;0;0;0;11.473;12.273;691.330;56.238;18.653;1.852;0;0;780.347;0;0;0;0;0;0;0;0;0;101.765;0;0;0;0;0;101.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RODOBENS;51.736;b1;C;2;;199;SAO PAULO;SP;09/2013;876.594;171;8.822;1.755;5.210;52;0;0;16.010;3.065;30.002;86.106;105.710;19.379;50;0;244.312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;579;276;1.031;919;32;0;2.837;3.568;55.435;150.421;289.577;114.392;42;0;613.436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;09/2013;826.635;629;2.100;0;0;0;0;0;2.730;225;1.272;2.533;2.695;374;2;0;7.100;0;0;0;0;0;0;0;0;0;29.236;0;0;0;0;0;29.236;0;0;0;0;0;0;0;0;5.170;15.169;25.233;33.195;9.601;1.358;0;89.726;2.813;56.335;162.256;311.735;150.888;13.815;0;697.843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;09/2013;716.368;0;8.763;11.274;4.885;1.421;0;0;26.343;3.485;55.534;167.544;234.078;34.161;8.049;0;502.850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.297;66.171;0;0;0;0;161.467;4.092;1.723;2.351;6.770;4.195;0;0;19.131;24;416;1.156;2.954;2.028;0;0;6.577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;09/2013;713.866;0;0;0;0;0;0;0;0;3.323;60.994;143.739;267.376;25.952;4.857;385;506.626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;650;215;612;1.341;744;559;0;4.121;2.769;9.659;35.506;67.628;40.369;34.129;0;190.060;0;51;0;74;1.808;11.127;0;13.060;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;09/2013;689.590;0;1.810;1.206;0;0;0;0;3.016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.737;89.675;574.063;15.265;2.833;0;0;686.574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;09/2013;677.988;4.187;13.664;28.640;9.989;1.764;467;0;58.709;3.951;20.890;62.590;172.823;100.556;54.971;0;415.781;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;63;0;0;0;0;0;0;0;0;22;102;227;368;0;0;0;720;1.310;16.053;52.336;82.743;27.822;22.450;0;202.715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;09/2013;657.110;0;0;0;0;0;0;0;0;222;45.232;122.512;251.726;143.822;71.064;0;634.577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496;2.402;6.933;9.382;1.070;2.248;0;22.532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;09/2013;627.023;6.095;81.267;129.843;51.697;0;0;0;268.903;134;611;3.156;3.667;0;0;0;7.568;85;2.223;20.937;0;0;0;0;23.245;0;0;0;0;0;0;0;0;4.856;21.069;105.772;0;0;0;0;131.697;3.962;38.606;28.267;77.894;40.993;1.875;0;191.597;0;0;0;0;0;0;0;0;0;2.671;1.269;71;0;0;0;4.012;0;0;0;0;0;0;0;0;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;09/2013;572.093;0;84.147;100.870;272.074;48.797;18.250;0;524.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.038;513;0;0;0;0;1.551;2;15.354;154;20;0;0;0;15.530;0;10.730;11.731;3.152;1.783;3.479;0;30.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;09/2013;552.802;278.128;30.899;39.358;42.905;8.538;1.965;0;401.793;4.755;2.437;5.385;6.279;1.786;184;0;20.826;21.687;25;944;12.756;0;0;0;35.412;0;0;1.510;3.020;3.020;6.040;0;13.590;25.355;10.765;13.878;0;0;0;0;49.998;2;1.307;5.433;9.835;8.169;6.437;0;31.183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
