Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Cheque Especial e Conta Garantida;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;06/2022;467.720.391;399.891;12.522.224;28.357.832;33.599.682;5.900.178;1.761.791;114.696;82.656.294;58.966;2.266.033;6.037.207;9.253.826;2.043.542;32.730;3.038;19.695.342;977.944;12.955.122;76.214;0;0;0;0;14.009.279;108.405;21.724.522;6.487.469;693.537;88.888;21;0;29.102.843;14.779;7.655.070;10.046.316;6.667.954;3.924.775;8.037.671;0;36.346.564;878.619;5.565.908;8.172.279;5.107.142;1.020.264;662.510;24.241;21.430.962;48.011;1.187.482;3.040.620;3.645.305;1.722.523;2.452.546;109.417;12.205.903;3.635;1.084.184;2.490.546;1.126.034;344.826;174.451;0;5.223.676;22.684;677.083;1.421.077;1.241.424;69.072;58.538;4.101;3.493.980;243.555.546
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3.732.359;b3S;I;2;S5;9;SAO JOSE DO EGITO;PE;06/2022;210.641;2.026;16.569;50.910;62.811;14.925;1.945;0;149.186;44;1.596;4.259;10.625;3.949;151;0;20.624;459;8.681;112;0;0;0;0;9.252;1.076;23.749;4.434;0;0;0;0;29.258;0;0;0;0;0;0;0;0;1.136;392;203;92;90;128;0;2.041;0;0;0;0;0;0;0;0;0;0;279;0;0;0;0;279;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4.876.393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;06/2022;209.786;1.618;18.510;49.394;64.663;8.780;416;0;143.380;65;2.293;6.163;13.727;4.079;165;0;26.493;1.047;2.431;4.891;47;0;0;0;8.415;1.274;21.694;1.482;0;0;0;0;24.450;0;0;0;0;0;0;0;0;693;91;0;0;0;0;0;784;0;0;0;0;0;0;0;0;0;1.234;2.030;3.000;0;0;0;6.264;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5.979.692;b3S;I;2;S5;9;FLORIANOPOLIS;SC;06/2022;209.409;1.216;19.708;47.095;54.945;8.258;266;0;131.488;267;3.039;8.102;15.543;7.136;5.400;0;39.488;0;2.470;6.909;0;0;0;0;9.379;370;7.212;569;8;4;0;0;8.164;0;0;0;0;0;0;0;0;1.343;1.074;2.378;4.243;1.936;1.457;0;12.430;6;121;337;1.929;2.284;3.783;0;8.460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7.026.923;b3S;I;2;S5;9;UMUARAMA;PR;06/2022;208.740;1.858;15.674;44.397;60.886;7.037;141;0;129.994;24;2.460;6.490;13.183;4.298;13;0;26.468;1.640;8.097;1.117;902;0;0;0;11.755;1.409;31.617;2.461;0;0;0;0;35.486;0;0;0;0;0;0;0;0;1.054;216;65;131;0;0;0;1.465;0;0;0;0;0;0;0;0;0;0;3.211;180;180;0;0;3.571;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO - SICREDI ESPUMOSO RS/MG;87.900.411;b3S;I;2;S4;9;ESPUMOSO;RS;06/2022;208.236;353;6.314;19.346;23.073;6.073;4.087;0;59.247;202;1.958;4.773;8.698;3.507;582;0;19.720;1.247;9.820;26.636;491;0;0;0;38.195;335;16.815;2.441;0;0;0;0;19.590;0;0;0;0;0;0;0;0;1.489;6.683;8.799;13.980;8.332;5.904;0;45.187;0;30;84;0;0;0;0;114;0;2.883;17.625;5.675;0;0;0;26.183;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO COOPLIVRE;49.389.307;b3S;I;2;S5;9;CAPIVARI;SP;06/2022;207.157;1.470;17.032;41.627;59.299;15.994;4.912;0;140.334;87;2.065;5.780;12.238;2.912;0;0;23.082;777;14.835;7;0;0;0;0;15.618;787;19.840;2.671;0;0;0;0;23.297;0;0;0;0;0;0;0;0;432;314;2.808;288;288;192;0;4.321;0;0;0;0;0;0;0;0;0;0;254;250;0;0;0;504;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81.706.616;b3S;I;2;S4;9;JANDAIA DO SUL;PR;06/2022;204.179;372;10.851;26.925;41.912;8.229;500;0;88.788;38;2.160;7.255;14.308;4.909;296;0;28.967;701;13.902;24.332;71;0;0;0;39.006;87;15.154;2.762;0;0;0;0;18.003;0;0;0;0;0;0;0;0;774;9.067;6.438;3.868;1.548;783;0;22.478;14;90;252;4;0;0;0;360;0;528;6.048;0;0;0;0;6.576;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79.086.997;b3S;I;2;S4;9;CAMBARA;PR;06/2022;202.672;545;14.192;32.725;43.751;6.198;2.801;0;100.213;50;2.984;8.252;14.730;4.506;238;0;30.760;1.089;7.969;8.222;0;0;0;0;17.279;342;13.342;1.823;0;0;0;0;15.506;0;0;0;0;0;0;0;0;1.435;10.796;10.382;9.607;3.722;2.392;0;38.333;0;54;154;2;0;0;0;211;0;0;370;0;0;0;0;370;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1.703.620;b3S;I;2;S5;9;BOM DESPACHO;MG;06/2022;202.260;320;22.442;61.018;74.193;7.801;0;0;165.773;2;931;2.676;5.271;1.098;0;0;9.978;70;698;220;1.509;1;0;0;2.497;225;21.237;1.482;0;0;0;0;22.944;0;0;0;0;0;0;0;0;69;73;22;25;0;0;0;188;0;0;0;0;0;0;0;0;0;0;880;0;0;0;0;880;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87.067.757;b3S;I;2;S4;9;AGUDO;RS;06/2022;200.866;208;11.509;27.245;33.592;14.690;11.682;0;98.926;81;4.259;9.809;20.968;14.022;17.271;78;66.487;138;4.189;9.595;1.415;0;0;0;15.336;1;9.938;1.574;0;0;0;0;11.513;0;0;0;0;0;0;0;0;344;2.647;3.027;1.498;794;293;0;8.604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26.178.533;b3S;I;2;S5;9;ITUIUTABA;MG;06/2022;200.409;230;21.729;41.638;51.359;18.305;8.280;0;141.542;25;1.584;4.847;9.328;4.252;56;0;20.092;153;6.938;1.596;0;0;0;0;8.687;5;21.190;2.008;0;0;0;0;23.204;0;0;0;0;0;0;0;0;86;89;154;361;58;86;0;833;0;0;0;0;0;0;0;0;0;93;1.527;2.331;1.142;958;0;6.052;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2.090.126;b3S;I;2;S5;9;PASSOS MAIA;SC;06/2022;198.984;368;10.566;35.097;46.178;19.703;5.334;0;117.246;4;3.340;8.602;21.223;10.813;6.599;0;50.581;169;2.380;1.106;0;0;0;0;3.655;34;13.340;1.040;0;0;0;0;14.413;0;0;0;0;0;0;0;0;158;3.601;565;163;82;102;0;4.671;0;0;0;0;0;0;0;0;0;231;2.036;2.253;2.093;1.804;0;8.418;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5.158.093;b3S;I;2;S5;9;CARATINGA;MG;06/2022;196.881;1.918;16.788;39.101;46.323;18.833;18.813;0;141.775;155;2.637;7.514;15.605;2.972;0;0;28.883;285;6.335;0;0;0;0;0;6.619;1.050;15.685;2.040;0;0;0;0;18.774;0;0;0;0;0;0;0;0;632;197;0;0;0;0;0;829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72.257.793;b3S;I;2;S5;9;FORTALEZA;CE;06/2022;196.154;1.675;20.307;44.860;40.565;1.896;474;0;109.776;86;4.203;12.024;23.688;9.069;346;0;49.415;470;2.620;3.131;0;0;0;0;6.222;358;7.374;332;0;0;0;0;8.064;0;0;0;0;0;0;0;0;1.183;9.168;5.733;3.319;1.286;160;0;20.849;1;284;809;735;0;0;0;1.828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22.656.789;b3S;I;2;S5;9;MURIAE;MG;06/2022;193.869;1.197;13.183;29.036;47.456;8.532;278;0;99.682;230;5.609;15.919;36.285;13.599;577;0;72.219;539;5.499;2.776;0;0;0;0;8.815;320;8.537;732;0;0;0;0;9.589;0;0;0;0;0;0;0;0;585;486;372;0;0;0;0;1.443;0;0;0;0;0;0;0;0;0;400;654;814;159;94;0;2.121;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25.606.237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;06/2022;192.144;856;11.707;30.892;41.160;5.184;1.866;0;91.666;96;4.252;12.357;29.127;13.675;5.503;0;65.010;340;1.981;1.350;0;0;0;0;3.672;194;23.695;6.983;135;0;0;0;31.008;0;0;0;0;0;0;0;0;389;74;162;164;0;0;0;789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5.276.770;b3S;I;2;S5;9;REALEZA;PR;06/2022;191.119;309;6.948;15.484;29.718;8.584;1.957;0;63.000;87;2.100;5.966;13.846;5.828;545;0;28.371;473;11.889;19.900;3.573;70;0;0;35.906;164;13.331;1.892;0;0;0;0;15.388;0;0;0;0;0;0;0;0;957;3.636;1.279;2.603;1.392;322;43;10.232;566;1.036;8.041;9.543;3.265;2.116;0;24.568;0;10.357;3.018;97;82;102;0;13.655;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95.163.002;b3S;I;2;S5;9;SANTO ANGELO;RS;06/2022;187.579;346;12.980;33.497;49.323;18.883;11.520;0;126.548;7;1.431;3.705;6.657;2.658;2.476;0;16.935;23;6.693;19.600;0;0;0;0;26.316;0;11.562;2.715;0;0;0;0;14.278;0;0;0;0;0;0;0;0;62;591;1.171;985;484;208;0;3.502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8.742.188;b3S;I;2;S5;9;CUIABA;MT;06/2022;187.179;2.862;18.137;44.155;51.259;7.738;191;0;124.342;38;2.185;6.129;13.360;6.414;286;0;28.412;2.096;4.439;3.100;0;0;0;0;9.635;1.130;13.006;1.967;0;0;0;0;16.102;0;0;0;0;0;0;0;0;1.783;661;479;1.037;866;1.470;0;6.295;0;0;0;0;0;0;0;0;0;1.103;1.290;0;0;0;0;2.393;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB CREDSEGURO LTDA.;2.935.307;b3S;I;2;S5;9;GOIANIA;GO;06/2022;184.194;2.311;20.547;38.300;58.845;16.652;5.969;0;142.623;436;1.799;5.091;11.619;4.660;245;0;23.850;710;8.151;0;0;0;0;0;8.861;517;5.381;739;0;0;0;0;6.636;0;0;0;0;0;0;0;0;1.111;287;174;491;161;0;0;2.224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2.446.089;b3S;I;2;S5;9;CORONEL VIVIDA;PR;06/2022;182.226;392;6.728;17.176;33.195;7.502;1.891;0;66.883;37;1.828;5.241;13.925;8.068;3.563;0;32.662;173;9.705;19.822;4.630;57;0;0;34.387;243;14.664;1.302;0;0;0;0;16.209;0;0;0;0;0;0;0;0;1.158;991;1.545;2.858;1.270;470;22;8.314;138;2.129;5.609;10.991;3.355;1.549;0;23.771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65.229.254;b3S;I;2;S5;9;PATROCINIO;MG;06/2022;181.401;942;17.770;45.883;54.790;9.330;876;0;129.591;43;2.663;7.784;17.992;8.648;115;0;37.246;510;3.032;1.003;0;0;0;0;4.545;14;8.104;399;0;0;0;0;8.518;0;0;0;0;0;0;0;0;366;188;0;0;0;0;0;555;0;0;0;0;0;0;0;0;0;0;0;76;560;310;0;947;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3.065.046;b3S;I;2;S4;9;SAO JOSE DO RIO PRETO;SP;06/2022;180.132;301;9.493;23.635;26.211;3.020;69;0;62.729;20;2.255;6.434;11.549;2.996;13;0;23.267;455;10.942;9.088;0;0;0;0;20.485;95;29.825;2.442;0;0;0;0;32.363;0;0;0;0;0;0;0;0;819;10.382;9.801;13.201;5.137;1.628;0;40.969;0;15;43;0;0;0;0;58;0;261;0;0;0;0;0;261;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87.780.284;b3S;I;2;S4;9;SANTIAGO;RS;06/2022;180.118;326;15.427;26.636;29.106;5.062;867;0;77.426;172;2.912;8.040;14.904;5.838;315;0;32.182;186;8.714;8.631;31;0;0;0;17.562;68;5.583;692;0;0;0;0;6.343;0;0;0;0;0;0;0;0;387;4.952;8.227;13.583;10.062;9.087;0;46.297;1;73;210;24;0;0;0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971.300;b3S;I;2;S5;9;DOIS VIZINHOS;PR;06/2022;177.912;386;7.302;17.177;35.000;9.556;1.266;0;70.687;85;1.724;5.061;12.615;5.275;1.465;0;26.225;13;8.281;13.505;6.951;186;0;0;28.936;600;16.379;2.456;0;0;0;0;19.435;0;0;0;0;0;0;0;0;1.163;1.149;2.299;4.272;2.888;669;158;12.599;90;1.690;5.242;9.812;3.170;26;0;20.031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2.641.969;b3S;I;2;S5;9;NOVA TRENTO;SC;06/2022;177.866;392;12.568;35.495;49.489;16.157;3.777;3;117.881;6;2.506;6.974;15.186;6.446;1.245;0;32.364;271;2.882;1.325;0;0;0;0;4.479;177;20.005;2.529;0;0;0;0;22.711;0;0;0;0;0;0;0;0;174;248;11;0;0;0;0;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24.048.910;b3S;I;2;S5;9;GUARANESIA;MG;06/2022;176.601;975;20.628;37.961;36.289;12.096;787;0;108.736;14;1.931;5.264;10.971;2.768;36;0;20.983;707;7.662;7.656;59;0;120;0;16.203;192;22.291;1.158;0;0;0;0;23.640;0;0;0;0;0;0;0;0;463;505;220;456;199;163;0;2.007;0;0;0;0;0;0;0;0;0;0;4.573;184;183;92;0;5.032;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6.174.009;b3S;I;2;S5;9;APUCARANA;PR;06/2022;176.284;1.758;21.368;50.910;50.309;4.475;63;0;128.883;35;1.485;3.854;5.987;675;0;0;12.036;651;1.614;2.711;0;0;0;0;4.975;658;17.154;708;0;0;0;0;18.520;0;0;0;0;0;0;0;0;677;481;1.395;1.243;222;0;0;4.018;0;0;0;0;0;0;0;0;0;5.061;1.650;768;373;0;0;7.852;0;0;0;0;0;0;0;0;0
BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA;1.852.137;b1;I;3;S4;8;SAO PAULO;SP;06/2022;169.426;0;0;0;0;0;0;0;0;1.921;23.651;59.384;67.219;16.944;306;0;169.426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22.724.710;b3S;I;2;S5;9;SAO TIAGO;MG;06/2022;166.518;725;11.875;30.680;46.857;17.487;6.781;0;114.404;75;2.195;6.024;13.309;5.334;1.494;0;28.432;284;1.896;2.495;98;0;0;0;4.773;1.519;14.601;1.561;0;0;0;0;17.681;0;0;0;0;0;0;0;0;355;172;59;105;105;158;0;954;0;0;0;0;0;0;0;0;0;0;273;0;0;0;0;273;0;0;0;0;0;0;0;0;0
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2.309.070;b3S;I;2;S5;9;JI-PARANA;RO;06/2022;166.364;455;23.895;40.186;23.995;1.726;0;0;90.257;59;2.463;5.807;6.991;876;0;0;16.195;310;8.205;10.482;19;0;0;0;19.016;424;30.807;2.925;0;0;0;0;34.156;0;0;0;0;0;0;0;0;793;1.320;1.478;2.422;727;0;0;6.740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1.664.968;b3S;I;2;S5;9;PORTO VELHO;RO;06/2022;164.387;2.570;14.972;40.714;49.846;15.736;2.953;0;126.792;125;620;1.572;3.075;1.324;0;0;6.716;821;4.754;0;2;0;0;0;5.576;1.563;19.596;1.331;0;0;0;0;22.489;0;0;0;0;0;0;0;0;1.932;41;0;0;2;0;0;1.976;0;0;0;0;0;0;0;0;0;0;260;579;0;0;0;838;0;0;0;0;0;0;0;0;0
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13.220.493;b2;I;2;S4;13;SAO PAULO;SP;06/2022;164.333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.536;3.748;8.888;6.214;34.486;18.195;73.067;0;0;0;0;0;0;0;0;0;86.328;4.939;0;0;0;0;91.267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5.277.312;b3S;I;2;S5;9;UNIAO DA VITORIA;PR;06/2022;164.318;522;4.520;10.228;15.301;2.901;36;0;33.508;343;2.608;6.400;16.117;8.245;264;0;33.976;295;1.263;6.017;4.809;49;0;0;12.433;1.335;5.339;559;0;0;0;0;7.234;0;0;0;0;0;0;0;0;1.576;840;1.979;4.950;2.913;17;19;12.294;589;4.610;12.892;30.411;13.438;2.007;0;63.946;0;0;0;116;231;579;0;926;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4.484.490;b3S;I;2;S4;9;BIRIGUI;SP;06/2022;163.264;429;12.180;27.837;45.694;9.793;2.548;0;98.481;73;2.108;5.823;9.205;1.778;69;0;19.055;585;5.048;4.492;0;0;0;0;10.126;213;5.382;648;0;0;0;0;6.244;0;0;0;0;0;0;0;0;884;6.646;6.540;8.404;3.289;3.363;0;29.126;1;50;145;37;0;0;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1.796.302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;06/2022;161.861;156;5.853;15.625;22.285;5.925;837;0;50.681;47;2.156;6.126;11.374;4.415;1.995;0;26.113;165;15.789;12.138;0;0;0;0;28.092;77;4.998;2.552;0;0;0;0;7.627;0;0;0;0;0;0;0;0;416;3.802;10.594;20.754;9.620;4.162;0;49.348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU;2.923.389;b3S;I;2;S5;9;ARACAJU;SE;06/2022;160.720;931;15.094;33.229;46.594;9.226;4.021;0;109.095;17;1.462;4.055;8.427;3.540;773;0;18.274;321;3.392;500;0;0;0;0;4.213;173;6.390;240;0;0;0;0;6.804;0;0;0;0;0;0;0;0;1.086;7.472;6.008;3.882;2.148;1.739;0;22.335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1.667.766;b3S;I;2;S5;9;NOVA SERRANA;MG;06/2022;158.852;486;15.078;34.718;43.841;4.091;278;0;98.492;105;3.642;4.978;8.886;2.183;0;0;19.794;228;2.268;0;0;0;0;0;2.496;229;33.065;4.021;0;0;0;0;37.315;0;0;0;0;0;0;0;0;261;159;98;34;0;0;0;552;0;0;0;0;0;0;0;0;0;0;0;203;0;0;0;203;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38.588.174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;06/2022;158.329;575;11.118;24.865;41.445;7.871;97;0;85.971;99;2.861;8.316;20.305;8.672;691;0;40.944;343;2.177;2.659;134;0;0;0;5.313;1.694;21.296;2.502;0;0;0;0;25.492;0;0;0;0;0;0;0;0;473;137;0;0;0;0;0;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5.203.605;b3S;I;2;S5;9;BURITIS;RO;06/2022;157.253;4.231;18.620;41.700;42.439;4.991;881;187;113.049;141;1.620;4.456;9.298;2.279;0;0;17.795;491;5.348;0;0;0;0;0;5.839;961;16.633;1.226;0;0;0;0;18.820;0;0;0;0;0;0;0;0;1.194;546;10;0;0;0;0;1.750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3.222.753;b3S;I;2;S5;9;ARIQUEMES;RO;06/2022;157.088;190;19.725;35.933;29.449;682;0;0;85.979;15;2.162;5.719;6.637;287;0;0;14.819;117;3.272;15.360;0;0;0;0;18.750;351;24.599;2.578;0;0;0;0;27.528;0;0;0;0;0;0;0;0;551;1.906;3.724;3.825;5;0;0;10.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83.315.408;b3S;I;2;S5;9;BELEM;PA;06/2022;156.719;713;10.487;26.801;36.765;4.054;0;0;78.819;176;3.186;8.230;13.081;2.377;314;0;27.364;742;3.011;5.789;596;0;0;0;10.138;197;5.538;87;0;0;0;0;5.821;0;0;0;0;0;0;0;0;1.316;5.883;7.544;12.816;5.602;1.327;0;34.489;0;9;29;48;1;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
