Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Adicional de Capital Principal;Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;S5;I;2;ORLANDIA;SP;06/2023;NA;NA;NA;NA;14.222;9.698;0;NA;NA;NA;0;970;10.668;NA;NA%;NA%;133,32%;NA;NA%;0,24%
HEMERA DTVM - PRUDENCIAL;1000085685;n2;S4;I;2;CURITIBA;PR;06/2023;2.298;0;2.298;0;2.298;1.269;0;0;4;0;4;9.292;10.565;NA;21,76%;21,76%;21,76%;528;NA%;0,00%
LISTO SCD - PRUDENCIAL;1000084930;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;8.620;7.927;0;NA;NA;NA;0;2.493;10.420;NA;NA%;NA%;82,73%;NA;NA%;0,00%
FAMILIA PAULISTA CI S.A. - PRUDENCIAL;1000083429;n1;S5;I;2;SANTOS;SP;06/2023;NA;NA;NA;NA;10.778;8.813;0;NA;NA;NA;0;1.573;10.386;NA;NA%;NA%;103,78%;NA;NA%;1,66%
MÉRITO DTVM - PRUDENCIAL;1000085874;n2;S4;I;2;SAO PAULO;SP;06/2023;2.182;0;2.182;0;2.182;115;0;0;0;0;0;10.157;10.272;NA;21,24%;21,24%;21,24%;514;NA%;2,97%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;3844699;b3S;S5;I;2;VITORIA;ES;06/2023;NA;NA;NA;NA;10.397;9.269;0;NA;NA;NA;0;1.001;10.270;NA;NA%;NA%;101,24%;NA;NA%;3,70%
CARTOS SCD - PRUDENCIAL;1000084442;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;2.397;5.125;0;NA;NA;NA;0;4.952;10.077;NA;NA%;NA%;23,79%;NA;NA%;3,08%
COINVALORES - PRUDENCIAL;1000080707;n2;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;22.336;4.629;0;NA;NA;NA;0;5.411;10.039;NA;NA%;NA%;222,49%;NA;NA%;0,55%
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;S4;C;2;SAO PAULO;SP;06/2023;3.595;0;3.595;0;3.595;2.078;0;0;0;17;18;7.875;9.972;NA;36,05%;36,05%;36,05%;249;NA%;2,25%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;10.036;9.520;0;NA;NA;NA;0;332;9.852;NA;NA%;NA%;101,87%;NA;NA%;0,71%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;S5;I;2;JABOTICABAL;SP;06/2023;NA;NA;NA;NA;12.258;8.595;0;NA;NA;NA;0;1.193;9.788;NA;NA%;NA%;125,23%;NA;NA%;0,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;S5;I;2;MATAO;SP;06/2023;NA;NA;NA;NA;14.148;8.428;0;NA;NA;NA;0;1.197;9.625;NA;NA%;NA%;147,00%;NA;NA%;0,15%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;06/2023;NA;NA;NA;NA;10.417;9.068;0;NA;NA;NA;0;493;9.561;NA;NA%;NA%;108,96%;NA;NA%;0,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;10.315;9.161;0;NA;NA;NA;0;392;9.552;NA;NA%;NA%;107,99%;NA;NA%;0,74%
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;S4;I;2;JOACABA;SC;06/2023;2.025;0;2.025;0;2.025;145;5.853;0;0;0;5.853;3.483;9.480;NA;21,36%;21,36%;21,36%;474;NA%;1,25%
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;S4;I;2;SAO PAULO;SP;06/2023;1.099;0;1.099;0;1.099;1.276;0;0;5;0;5;8.190;9.471;NA;11,61%;11,61%;11,61%;237;NA%;35,17%
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2023;1.135;0;1.135;0;1.135;137;954;0;0;0;954;8.364;9.455;NA;12,01%;12,01%;12,01%;236;NA%;1,59%
EFX CC LTDA. - PRUDENCIAL;1000082248;n2;S4;I;2;SAO PAULO;SP;06/2023;566;0;566;0;566;612;319;0;0;0;319;8.302;9.233;NA;6,13%;6,13%;6,13%;231;NA%;20,11%
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;S5;I;2;LENCOIS PAULISTA;SP;06/2023;NA;NA;NA;NA;11.662;8.297;0;NA;NA;NA;0;899;9.195;NA;NA%;NA%;126,83%;NA;NA%;1,27%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO;2475222;b3S;S5;I;2;VITORIA;ES;06/2023;NA;NA;NA;NA;6.722;8.695;0;NA;NA;NA;0;455;9.151;NA;NA%;NA%;73,46%;NA;NA%;2,65%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2023;NA;NA;NA;NA;6.570;8.638;0;NA;NA;NA;0;501;9.139;NA;NA%;NA%;71,89%;NA;NA%;0,50%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;9.860;8.432;0;NA;NA;NA;0;647;9.079;NA;NA%;NA%;108,60%;NA;NA%;0,07%
DELCRED SCD - PRUDENCIAL;1000085393;n1;S5;I;2;ARACAJU;SE;06/2023;NA;NA;NA;NA;2.007;8.802;0;NA;NA;NA;0;162;8.964;NA;NA%;NA%;22,39%;NA;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;S5;I;2;ITABIRA;MG;06/2023;NA;NA;NA;NA;7.691;8.074;0;NA;NA;NA;0;755;8.829;NA;NA%;NA%;87,12%;NA;NA%;0,32%
COOPERATIVA DE CRÉDITO MÚTUO DE SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO;4546162;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;1.438;8.455;0;NA;NA;NA;0;371;8.826;NA;NA%;NA%;16,29%;NA;NA%;10,57%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;06/2023;NA;NA;NA;NA;11.077;8.504;0;NA;NA;NA;0;252;8.756;NA;NA%;NA%;126,51%;NA;NA%;0,01%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;06/2023;NA;NA;NA;NA;9.835;8.362;0;NA;NA;NA;0;353;8.715;NA;NA%;NA%;112,85%;NA;NA%;0,00%
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;06/2023;NA;NA;NA;NA;9.710;7.865;0;NA;NA;NA;0;817;8.682;NA;NA%;NA%;111,84%;NA;NA%;1,82%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;S5;I;2;POCOS DE CALDAS;MG;06/2023;NA;NA;NA;NA;9.152;7.660;0;NA;NA;NA;0;947;8.607;NA;NA%;NA%;106,34%;NA;NA%;0,37%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI;16564240;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;2.773;7.875;0;NA;NA;NA;0;523;8.398;NA;NA%;NA%;33,02%;NA;NA%;0,26%
AZUMI DTVM PRUDENCIAL;1000085719;n2;S4;I;2;SAO PAULO;SP;06/2023;-4.963;0;-4.963;0;-4.963;1.604;0;0;2;0;2;6.775;8.381;NA;-59,22%;-59,22%;-59,22%;210;NA%;-0,77%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;8.375;7.936;0;NA;NA;NA;0;361;8.297;NA;NA%;NA%;100,94%;NA;NA%;0,23%
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;S5;I;2;SALVADOR;BA;06/2023;NA;NA;NA;NA;215;116;77;NA;NA;NA;77;7.981;8.174;NA;NA%;NA%;2,63%;NA;NA%;11,30%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;06/2023;NA;NA;NA;NA;7.932;7.801;0;NA;NA;NA;0;316;8.117;NA;NA%;NA%;97,73%;NA;NA%;2,26%
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;06/2023;NA;NA;NA;NA;6.885;7.779;0;NA;NA;NA;0;333;8.112;NA;NA%;NA%;84,88%;NA;NA%;2,10%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;8.130;7.785;0;NA;NA;NA;0;206;7.991;NA;NA%;NA%;101,73%;NA;NA%;0,05%
NATURA &CO PAY SCD;1000086598;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;7.166;7.258;0;NA;NA;NA;0;726;7.984;NA;NA%;NA%;89,76%;NA;NA%;0,00%
BIGCASH SCD - PRUDENCIAL;1000085056;n1;S5;I;2;GOVERNADOR VALADARES;MG;06/2023;NA;NA;NA;NA;9.914;6.713;0;NA;NA;NA;0;1.155;7.868;NA;NA%;NA%;126,00%;NA;NA%;0,03%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;b3S;S5;I;2;BELEM;PA;06/2023;NA;NA;NA;NA;10.118;6.893;0;NA;NA;NA;0;950;7.843;NA;NA%;NA%;129,01%;NA;NA%;2,94%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;06/2023;NA;NA;NA;NA;9.209;7.411;0;NA;NA;NA;0;391;7.802;NA;NA%;NA%;118,03%;NA;NA%;0,21%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;06/2023;NA;NA;NA;NA;8.105;7.380;0;NA;NA;NA;0;352;7.732;NA;NA%;NA%;104,83%;NA;NA%;7,37%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;06/2023;NA;NA;NA;NA;7.108;7.141;0;NA;NA;NA;0;412;7.553;NA;NA%;NA%;94,11%;NA;NA%;0,03%
CAPITAL CONSIG SCD - PRUDENCIAL;1000085599;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;5.886;4.936;0;NA;NA;NA;0;2.602;7.538;NA;NA%;NA%;78,09%;NA;NA%;9,79%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO;30949267;b3S;S5;I;2;VILA VELHA;ES;06/2023;NA;NA;NA;NA;2.543;7.024;0;NA;NA;NA;0;486;7.510;NA;NA%;NA%;33,86%;NA;NA%;21,09%
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;06/2023;NA;NA;NA;NA;6.549;6.872;0;NA;NA;NA;0;613;7.486;NA;NA%;NA%;87,49%;NA;NA%;1,34%
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;S5;I;2;TIMOTEO;MG;06/2023;NA;NA;NA;NA;10.943;6.909;0;NA;NA;NA;0;533;7.442;NA;NA%;NA%;147,05%;NA;NA%;0,01%
SCB CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;S5;I;2;FORTALEZA;CE;06/2023;NA;NA;NA;NA;2.072;4.303;0;NA;NA;NA;0;3.015;7.319;NA;NA%;NA%;28,32%;NA;NA%;6,52%
TRYBE SCD - PRUDENCIAL;1000085757;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;6.399;6.651;0;NA;NA;NA;0;660;7.310;NA;NA%;NA%;87,53%;NA;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;06/2023;NA;NA;NA;NA;4.798;6.849;0;NA;NA;NA;0;432;7.281;NA;NA%;NA%;65,90%;NA;NA%;8,17%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;b3S;S5;I;2;SANTO ANDRE;SP;06/2023;NA;NA;NA;NA;10.373;6.328;0;NA;NA;NA;0;866;7.194;NA;NA%;NA%;144,20%;NA;NA%;0,04%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2023;NA;NA;NA;NA;6.736;6.489;0;NA;NA;NA;0;492;6.981;NA;NA%;NA%;96,49%;NA;NA%;47,22%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;06/2023;NA;NA;NA;NA;7.680;6.417;0;NA;NA;NA;0;395;6.812;NA;NA%;NA%;112,74%;NA;NA%;0,77%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;7.255;6.278;0;NA;NA;NA;0;492;6.770;NA;NA%;NA%;107,16%;NA;NA%;1,34%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;7.688;6.446;0;NA;NA;NA;0;303;6.749;NA;NA%;NA%;113,92%;NA;NA%;0,06%
SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO EFÍ S.A.;37229413;n1;S5;I;2;OURO PRETO;MG;06/2023;NA;NA;NA;NA;6.430;5.984;0;NA;NA;NA;0;745;6.729;NA;NA%;NA%;95,56%;NA;NA%;0,13%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;06/2023;NA;NA;NA;NA;7.904;6.170;0;NA;NA;NA;0;356;6.526;NA;NA%;NA%;121,11%;NA;NA%;0,06%
NUMBER ONE SCC LTDA. - PRUDENCIAL;1000081988;n2;S5;I;2;RIO DE JANEIRO;RJ;06/2023;NA;NA;NA;NA;1.553;1.280;0;NA;NA;NA;0;5.205;6.485;NA;NA%;NA%;23,95%;NA;NA%;1,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;06/2023;NA;NA;NA;NA;6.708;6.120;0;NA;NA;NA;0;320;6.440;NA;NA%;NA%;104,16%;NA;NA%;0,07%
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;S4;I;2;PORTO ALEGRE;RS;06/2023;936;0;936;0;936;1.606;409;0;0;0;409;4.413;6.428;NA;14,56%;14,56%;14,56%;161;NA%;2,18%
VIPS CC LTDA. - PRUDENCIAL;1000082444;n2;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;1.186;517;807;NA;NA;NA;807;5.011;6.336;NA;NA%;NA%;18,72%;NA;NA%;26,39%
PROSEFTUR CC - PRUDENCIAL;1000085795;n2;S4;I;2;JUNDIAI;SP;06/2023;925;0;925;0;925;760;0;0;0;0;0;5.544;6.303;NA;14,67%;14,67%;14,67%;158;NA%;12,74%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP - SICOOB CECRESA;512839;b3S;S5;I;2;SANTO ANDRE;SP;06/2023;NA;NA;NA;NA;4.909;5.579;0;NA;NA;NA;0;606;6.185;NA;NA%;NA%;79,37%;NA;NA%;1,85%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;06/2023;NA;NA;NA;NA;5.613;5.812;0;NA;NA;NA;0;327;6.139;NA;NA%;NA%;91,43%;NA;NA%;0,49%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;06/2023;NA;NA;NA;NA;6.996;5.856;0;NA;NA;NA;0;268;6.124;NA;NA%;NA%;114,24%;NA;NA%;0,22%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;OSASCO;SP;06/2023;NA;NA;NA;NA;5.793;5.853;0;NA;NA;NA;0;182;6.034;NA;NA%;NA%;96,00%;NA;NA%;0,05%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;06/2023;NA;NA;NA;NA;5.553;5.492;0;NA;NA;NA;0;439;5.930;NA;NA%;NA%;93,64%;NA;NA%;7,10%
FONTECRED SCD - PRUDENCIAL;1000084954;n1;S5;I;2;LAGOA DA PRATA;MG;06/2023;NA;NA;NA;NA;3.287;3.543;0;NA;NA;NA;0;2.356;5.900;NA;NA%;NA%;55,72%;NA;NA%;14,82%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;06/2023;NA;NA;NA;NA;4.155;5.410;0;NA;NA;NA;0;466;5.876;NA;NA%;NA%;70,72%;NA;NA%;1,28%
MOGNO CAPITAL DTVM - PRUDENCIAL;1000086859;n2;S4;I;2;SAO PAULO;SP;06/2023;873;0;873;0;873;195;0;0;0;0;0;5.625;5.821;NA;15,00%;15,00%;15,00%;146;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;06/2023;NA;NA;NA;NA;5.848;5.564;0;NA;NA;NA;0;250;5.814;NA;NA%;NA%;100,59%;NA;NA%;0,25%
BNQI SOCIEDADE DE CREDITO DIRETO S.A.;43167610;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;10.800;5.493;0;NA;NA;NA;0;175;5.668;NA;NA%;NA%;190,54%;NA;NA%;0,00%
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;06/2023;NA;NA;NA;NA;8.033;5.053;0;NA;NA;NA;0;583;5.636;NA;NA%;NA%;142,54%;NA;NA%;0,08%
FFCRED SCD - PRUDENCIAL;1000085489;n1;S5;I;2;ERECHIM;RS;06/2023;NA;NA;NA;NA;6.139;5.250;0;NA;NA;NA;0;369;5.618;NA;NA%;NA%;109,26%;NA;NA%;0,93%
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;S4;I;2;PORTO ALEGRE;RS;06/2023;1.065;0;1.065;0;1.065;515;0;0;0;0;0;5.006;5.521;NA;19,29%;19,29%;19,29%;138;NA%;10,49%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;06/2023;NA;NA;NA;NA;6.172;5.175;0;NA;NA;NA;0;300;5.475;NA;NA%;NA%;112,73%;NA;NA%;0,68%
NEXOOS SEP - PRUDENCIAL;1000084947;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;2.051;2.635;0;NA;NA;NA;0;2.795;5.431;NA;NA%;NA%;37,76%;NA;NA%;1,76%
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;2.005;4.728;0;NA;NA;NA;0;693;5.421;NA;NA%;NA%;36,99%;NA;NA%;0,23%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;5.444;5.085;0;NA;NA;NA;0;329;5.414;NA;NA%;NA%;100,54%;NA;NA%;0,02%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ELETRICITÁRIOS E DOS TRABALHADORES DAS EMPRESAS DO SETOR DE ENERGIA - COOPCRECE;92825397;b3S;S5;I;2;PORTO ALEGRE;RS;06/2023;NA;NA;NA;NA;2.228;4.787;0;NA;NA;NA;0;598;5.384;NA;NA%;NA%;41,39%;NA;NA%;4,77%
AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL;1000084590;n2;S5;I;2;CURITIBA;PR;06/2023;NA;NA;NA;NA;1.921;791;776;NA;NA;NA;776;3.816;5.382;NA;NA%;NA%;35,69%;NA;NA%;11,52%
MULTICRED SCD - PRUDENCIAL;1000085355;n1;S5;I;2;SALVADOR;BA;06/2023;NA;NA;NA;NA;7.163;5.012;0;NA;NA;NA;0;356;5.368;NA;NA%;NA%;133,45%;NA;NA%;0,93%
SAGITUR CORRETORA DE CÂMBIO S.A. - PRUDENCIAL;1000084648;n2;S4;I;2;SAO PAULO;SP;06/2023;-612;0;-612;0;-612;1.114;56;6;50;5;116;4.126;5.357;NA;-11,42%;-11,42%;-11,42%;134;NA%;-4,31%
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;06/2023;NA;NA;NA;NA;6.322;4.900;0;NA;NA;NA;0;421;5.321;NA;NA%;NA%;118,81%;NA;NA%;0,13%
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;06/2023;NA;NA;NA;NA;5.613;4.893;0;NA;NA;NA;0;377;5.270;NA;NA%;NA%;106,50%;NA;NA%;1,90%
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;S5;I;2;OLIVEIRA DOS BREJINHOS;BA;06/2023;NA;NA;NA;NA;899;4.868;0;NA;NA;NA;0;377;5.245;NA;NA%;NA%;17,13%;NA;NA%;8,55%
GREEN ALTERNATIVE INVESTMENTS DTVM - PRUDENCIAL;1000085568;n2;S4;I;2;SAO PAULO;SP;06/2023;1.517;0;1.517;0;1.517;1.218;0;0;0;0;0;3.969;5.187;NA;29,24%;29,24%;29,24%;130;NA%;17,92%
GOOD CC - PRUDENCIAL;1000084521;n2;S5;I;2;PORTO ALEGRE;RS;06/2023;NA;NA;NA;NA;2.159;1.711;724;NA;NA;NA;724;2.745;5.180;NA;NA%;NA%;41,68%;NA;NA%;0,39%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;06/2023;NA;NA;NA;NA;5.371;4.952;0;NA;NA;NA;0;225;5.177;NA;NA%;NA%;103,75%;NA;NA%;1,32%
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;S4;I;2;ARARAS;SP;06/2023;826;0;826;0;826;333;297;0;932;0;1.229;3.548;5.110;NA;16,16%;16,16%;16,16%;128;NA%;4,04%
