Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4.849.745;n1;I;2;;10;CURITIBA;PR;03/2013;490;0;258;18;20;14;15;1;7;156;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SUPERINTENDÊNCIA REGIONAL DE BELÉM DA COMPANHIA DE PESQUISA DE RECURSOS MINERAIS LTDA.;83.327.486;b3S;I;2;;9;BELEM;PA;03/2013;490;0;327;86;37;18;10;12;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA USIPARTS;59.301.762;b3S;I;2;;9;POUSO ALEGRE;MG;03/2013;479;0;476;0;0;0;0;3;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS AUTÁRQUICOS E CÂMARA MUNICIPAL DE MAUÁ - MAUACOOPER;1.582.068;b3S;I;2;;9;MAUA;SP;03/2013;476;0;394;26;31;13;7;4;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BULK MOLDING COMPOUNDS DO BRASIL INDÚSTRIA DE PLÁSTICOS REFORÇADOS;2.541.707;b3S;I;2;;9;RIO CLARO;SP;03/2013;475;0;395;19;24;36;0;2;0;0;0
BANCO STANDARD DE INVESTIMENTOS S.A.;4.866.275;b2;I;3;;13;SAO PAULO;SP;03/2013;460;0;460;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN;88.325.097;b3S;I;2;;9;CAMPO BOM;RS;03/2013;458;0;416;0;16;0;0;1;2;22;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA;1.346.674;b3S;I;2;;9;SANTO ANDRE;SP;03/2013;434;0;433;0;1;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE;2.825.208;b3S;I;2;;9;NOVA IGUACU;RJ;03/2013;432;0;222;131;46;23;5;0;4;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5.424.088;b3S;I;2;;9;SAO GONCALO;RJ;03/2013;427;0;302;0;62;1;0;0;3;58;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBGE NO ESTADO DO PARÁ LTDA COIPA.;83.838.813;b3S;I;2;;9;BELEM;PA;03/2013;424;0;265;78;43;13;10;0;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3.400.651;b3S;I;2;;9;JAU;SP;03/2013;414;0;401;0;6;1;1;0;1;3;0
COOPERATIVA DE CRÉDITO RURAL BARRA DO CHOÇA - CREDIBARRA;3.071.386;b3S;I;2;;9;BARRA DO CHOCA;BA;03/2013;408;0;379;4;9;0;1;1;10;3;0
COOPCRAL - COOPERATIVA DE CRÉDITO RURAL DO AGRESTE CENTRAL ALAGOANO LTDA.;8.202.793;b3S;I;2;;9;ARAPIRACA;AL;03/2013;387;0;293;3;11;3;28;15;3;31;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VOLKSWAGEN DO BRASIL E CONCESSIONÁRIAS VW;67.645.887;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;03/2013;380;0;190;17;23;23;13;4;5;103;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED;2.931.166;b3S;I;2;;9;TRES RIOS;RJ;03/2013;374;0;360;7;7;1;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA GOIÁS FERTILIZANTES S/A - GOIÁSFERTIL - ?COCRESGO? LTDA.;968.834;b3S;I;2;;9;CATALAO;GO;03/2013;371;0;370;0;1;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4.464.352;b3S;I;2;;9;VARGINHA;MG;03/2013;365;0;365;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA AGRICULTURA FAMILIAR SOLIDÁRIA DE ARAPONGA - ECOSOL ARAPONGA-MG;7.016.503;b3S;I;2;;9;ARAPONGA;MG;03/2013;363;0;348;14;1;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SPIRAX SARCO IND. E COM.;62.781.158;b3S;I;2;;9;COTIA;SP;03/2013;362;0;362;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4.158.581;b3S;I;2;;9;JUIZ DE FORA;MG;03/2013;351;0;336;0;4;1;0;1;3;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ASSOCIAÇÃO DOS FUNCIONÁRIOS PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIAFPESP;1.558.716;b3S;I;2;;9;SAO PAULO;SP;03/2013;350;0;350;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881.829;b3S;I;2;;9;JABOTICABAL;SP;03/2013;349;0;123;86;36;21;19;27;21;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFESSORES E DEMAIS PROFISSIONAIS DA ÁREA DE EDUCAÇÃO DO MUNICÍPIO DE BELÉM - SICOOB CREDIEDUC-PARÁ;5.235.613;b3S;I;2;;9;BELEM;PA;03/2013;340;0;266;0;74;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE REDUTORES DE TRANSMISSÃO DO ESTADO DE SÃO PAULO - COOPER-PTI;62.035.456;b3S;I;2;;9;SAO PAULO;SP;03/2013;327;0;327;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PUBLICOS DE MINEIROS/GOIÁS;7.226.799;b3S;I;2;;9;MINEIROS;GO;03/2013;324;0;253;1;2;1;0;0;11;55;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68.848.563;b3S;I;2;;9;SAO GONCALO;RJ;03/2013;316;0;276;0;11;0;0;0;1;28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL NO RIO DE JANEIRO LIMITADA - COAFBRAS.;4.851.405;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;314;0;227;17;11;10;0;0;10;40;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELETRICAS DO PARÁ - COECELPA;1.120.042;b3S;I;2;;9;BELEM;PA;03/2013;309;0;282;4;19;2;0;0;0;2;0
FINCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;5.147.693;n1;I;2;;10;LONDRINA;PR;03/2013;296;0;191;22;11;1;15;20;0;37;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO PAJEÚ - ECOSOL PAJEÚ;5.094.985;b3S;I;2;;9;TABIRA;PE;03/2013;295;0;236;7;10;10;7;0;0;26;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR;3.165.497;b3S;I;2;;9;CASCAVEL;PR;03/2013;293;0;243;42;5;0;3;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICIPIO DO RIO DE JANEIRO LTDA.;3.011.222;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;292;0;278;14;0;0;0;0;0;0;0
RPW SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;6.249.129;n1;I;2;;10;SAO PAULO;SP;03/2013;292;0;195;14;21;5;7;7;12;30;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU;2.966.385;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;280;0;223;7;3;5;10;2;9;20;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS NA CAIXA ECONÔMICA FEDERAL NO ESTADO DE SÃO PAULO - APCEFCREDI-SP;7.814.673;b3S;I;2;;9;SAO PAULO;SP;03/2013;273;0;247;8;4;1;5;0;0;8;0
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2.723.075;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;273;0;145;44;10;7;4;6;8;48;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29.985.421;b3S;I;2;;9;VITORIA;ES;03/2013;269;0;263;0;5;1;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO ARARIPE   ECOSOL ARARIPE;8.087.331;b3S;I;2;;9;OURICURI;PE;03/2013;262;0;192;4;3;13;2;7;6;35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18.340.695;b3S;I;2;;9;JUIZ DE FORA;MG;03/2013;259;0;221;2;8;0;0;0;0;28;0
COOPERATIVA CENTRAL DE CREDITO RURAL HORIZONTES NOVOS - CREHNOR CENTRAL;5.879.577;b3C;I;2;;9;SARANDI;RS;03/2013;257;0;227;0;30;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20.833.992;b3S;I;2;;9;BELO HORIZONTE;MG;03/2013;238;0;167;12;29;22;6;1;0;1;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE MINEIROS-GO;5.491.616;b3S;I;2;;9;MINEIROS;GO;03/2013;233;0;150;41;0;0;0;0;18;24;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DO MUNICÍPIO DE IBIÚNA E REGIÃO/SÃO PAULO;9.274.146;b3S;I;2;;9;IBIUNA;SP;03/2013;232;0;99;23;14;7;11;2;1;73;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEADIT E OUTRAS EMPRESAS ASSOCIADAS LTDA;27.669.753;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;231;0;189;1;1;21;1;0;0;17;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2.786.691;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;227;0;173;4;35;2;0;11;0;1;0
FLEX SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;7.584.094;n1;I;2;;10;BELO HORIZONTE;MG;03/2013;227;0;77;10;0;22;17;12;11;78;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA DELPHOS LTDA.;29.326.816;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;225;0;225;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE IRECÊ - CREDIRURAL;5.853.210;b3S;I;2;;9;IRECE;BA;03/2013;224;0;140;15;8;39;6;0;0;18;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71.502.181;b3S;I;2;;9;BELO HORIZONTE;MG;03/2013;222;0;212;0;10;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3.618.104;b3C;I;2;;9;PORTO ALEGRE;RS;03/2013;219;0;0;155;0;65;0;0;0;0;0
FINACRED - SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR LTDA.;4.275.302;n1;I;2;;10;SAO PAULO;SP;03/2013;210;0;38;94;23;54;0;0;0;1;0
SICOOB COOPEA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CEPLAC NA AMAZÔNIA ORIENTAL LTDA.;484.473;b3S;I;2;;9;BELEM;PA;03/2013;208;0;97;16;12;25;27;0;31;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL;10.719.496;b3S;I;2;;9;SAO LEOPOLDO;RS;03/2013;206;0;122;23;22;5;6;1;6;21;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE CLÁUDIO;8.363.543;b3S;I;2;;9;CLAUDIO;MG;03/2013;204;0;190;11;3;0;0;1;0;0;0
CREDILON SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR DA REGIÃO DE LONDRINA LTDA.;4.223.451;n1;I;2;;10;LONDRINA;PR;03/2013;200;0;176;0;0;0;1;0;10;13;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFESSORES ESTADUAIS DA REGIAO METROPOLITANA DE PORTO ALEGRE;5.419.025;b3S;I;2;;9;PORTO ALEGRE;RS;03/2013;195;0;95;26;40;11;5;2;5;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS EM INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO DE JUIZ DE FORA LTDA. - CECREPAM;21.464.557;b3S;I;2;;9;JUIZ DE FORA;MG;03/2013;195;0;161;6;0;5;3;1;2;17;0
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4.307.598;n1;I;2;;10;BELO HORIZONTE;MG;03/2013;192;0;144;17;4;0;0;0;0;26;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE RIO VERDE;5.370.947;b3S;I;2;;9;RIO VERDE;GO;03/2013;184;0;161;1;8;3;3;0;2;5;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS MINISTÉRIOS DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO, DO DESENVOLVIMENTO AGRÁRIO E DO MEIO AMBIENTE NA REGIÃO METROPOLITANA DE BELÉM;83.347.294;b3S;I;2;;9;BELEM;PA;03/2013;182;0;37;80;60;6;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NGK - COOPERNGK;57.687.899;b3S;I;2;;9;MOGI DAS CRUZES;SP;03/2013;175;0;175;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE CAMPINAS - SICOOB CREDIACIC;7.996.099;b3S;I;2;;9;CAMPINAS;SP;03/2013;171;5;125;35;3;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO RURAL DE POÇO VERDE LTDA. - COOPEC;9.244.973;b3S;I;2;;9;POCO VERDE;SE;03/2013;171;0;124;26;8;2;3;2;1;6;0
APEMAT CREDITO IMOBILIARIO S.A.;1.507.409;n1;I;2;;31;CAMPO GRANDE;MS;03/2013;169;26;44;0;0;0;0;0;0;14;84
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COSAN ALIMENTOS LTDA.;33.370.172;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;165;0;145;4;0;0;0;0;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52.137.361;b3S;I;2;;9;VOTORANTIM;SP;03/2013;163;0;124;2;9;7;4;2;2;14;0
CLEAR CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;15.107.963;n2;I;2;;15;SAO PAULO;SP;03/2013;150;150;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO RESIDENCIAL E EMPRESARIAL ALPHAVILLE;3.058.603;b3S;I;2;;9;BARUERI;SP;03/2013;144;0;144;0;0;0;0;0;0;0;0
WELMAG SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;5.280.261;n1;I;2;;10;BELO HORIZONTE;MG;03/2013;137;0;116;0;0;0;0;0;0;20;0
H.H.PICCHIONI;30.829;n2;C;2;;196;BELO HORIZONTE;MG;03/2013;120;120;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SUPPORT;5.871.212;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;03/2013;113;0;70;18;0;3;2;5;11;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1.301.541;b3S;I;2;;9;UBERLANDIA;MG;03/2013;109;0;100;2;1;0;7;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE TRIUNFO E FLORES - ECOSOL TRIUNFO/FLORES;6.036.510;b3S;I;2;;9;FLORES;PE;03/2013;108;0;72;5;16;4;1;3;4;4;0
COOPERATIVA DE CRÉDITO RURAL ILHÉUS LTDA;16.348.005;b3S;I;2;;9;ILHEUS;BA;03/2013;105;0;44;18;20;1;0;0;0;22;0
CASA DO CRÉDITO S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;5.442.029;n1;I;2;;10;SAO PAULO;SP;03/2013;94;0;0;0;0;0;0;0;0;94;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BEZERRA DE MELLO LTDA;33.916.883;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;89;0;87;0;1;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO PRO-CARDIACO-PRO-CREDITO LTDA;4.569.742;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2013;80;0;33;0;8;12;0;0;1;27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM EMPRESAS DE TRANSPORTES COLETIVOS URBANOS DE PASSAGEIROS DE PORTO ALEGRE - COOPCREDIRODOVIÁRIOS;5.579.939;b3S;I;2;;9;PORTO ALEGRE;RS;03/2013;79;0;35;2;7;4;2;4;5;20;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16.564.240;b3S;I;2;;9;SAO PAULO;SP;03/2013;74;0;72;0;2;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DO AGRESTE MERIDIONAL DE PERNAMBUCO - ECOSOL BOM CONSELHO;8.658.915;b3S;I;2;;9;BOM CONSELHO;PE;03/2013;62;0;34;1;7;4;3;4;1;8;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DA REGIÃO DE JOÃO PINHEIRO;9.674.889;b3S;I;2;;9;JOAO PINHEIRO;MG;03/2013;46;0;33;3;4;3;2;1;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO;3.973.743;b3S;I;2;;9;VITORIA;ES;03/2013;45;0;27;0;0;0;0;0;0;17;0
FID SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;4.986.548;n1;I;2;;10;RECIFE;PE;03/2013;42;0;26;0;0;0;0;0;0;16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS EM ESTABELECIMENTOS BANCÁRIOS DE TERESINA/PIAUÍ - COOPERBAN;4.633.530;b3S;I;2;;9;TERESINA;PI;03/2013;41;0;3;0;0;0;0;0;0;38;0
COOPERATIVA DE CRÉDITO RURAL SOLIDÁRIO DE AGRICULTORES FAMILIARES DE GOIÂNIA E REGIÃO - REDE CRED;8.254.480;b3S;I;2;;9;GOIANIA;GO;03/2013;39;0;25;0;0;0;0;0;0;13;0
COOPERATIVA DE CRÉDITO MÚTUO DOS MILITARES DA ATIVA E DA RESERVA REMUNERADA, REFORMADOS, PENSIONISTAS E EXPEDICIONÁRIOS DAS FORÇAS ARMADAS - BS;5.742.404;b3S;I;2;;9;SAO VICENTE;SP;03/2013;35;0;14;6;0;1;0;0;0;14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MONTECITRUS;74.256.983;b3S;I;2;;9;MONTE AZUL PAULISTA;SP;03/2013;29;0;29;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63.917.579;b3C;I;3;;9;RIBEIRAO PRETO;SP;03/2013;24;0;0;0;0;24;0;0;0;0;0
BNS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA.;7.835.244;n1;I;2;;10;JACUTINGA;MG;03/2013;3;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO RURAL NORTE DO ITAPICURU;5.644.916;b3S;I;2;;9;JAGUARARI;BA;03/2013;1;0;1;0;0;0;0;0;0;0;0
PETRA;51.688;b1;C;2;;199;CURITIBA;PR;03/2013;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43.060.029;n2;I;2;;15;SAO PAULO;SP;03/2013;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
VR;50.524;b1;C;2;;199;BARUERI;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
BRASCAN;50.885;b1;C;3;;199;RIO DE JANEIRO;RJ;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
OBOE;51.035;n1;I;2;;197;FORTALEZA;CE;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
OPPORTUNITY;51.107;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
CM CAPITAL MARKETS;51.248;n2;C;3;;196;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
PLANNER;51.341;n1;C;2;;197;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
MORGAN STANLEY;51.413;b1;C;3;;199;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COINVALORES;51.561;n2;C;2;;196;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
GOLDMAN SACHS;51.585;b2;C;3;;198;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
NSG CAPITAL;51.640;n2;C;2;;196;RIO DE JANEIRO;RJ;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
CONFIDENCE;51.671;b2;C;2;;198;BARUERI;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
BEXS;51.743;b2;C;2;;198;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
WESTERN UNION;51.767;b1;C;3;;199;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
BNY MELLON;51.808;b1;C;3;;199;RIO DE JANEIRO;RJ;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
BR PARTNERS;51.822;b2;C;2;;198;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
INTERBOLSA DO BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;169.331;n2;I;3;;15;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184.068;b3C;I;2;;9;BELO HORIZONTE;MG;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;;21;SAO PAULO;SP;03/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315.557;b3C;I;2;;9;SAO PAULO;SP;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
FOCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329.598;n2;I;2;;16;RIO DE JANEIRO;RJ;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;;16;RIO DE JANEIRO;RJ;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543.968;b3C;I;2;;9;FLORIANOPOLIS;SC;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548.980;b3S;I;2;;9;BELO HORIZONTE;MG;03/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
